class,source,tile_id,polygon_id,n_px,confidence_weight,degenerate,own_angle_deg,nearest_other_class,nearest_other_angle_deg,margin_deg,suspect
lcp,hand,t0437,52,253,1.0,False,2.194412182775582,hcp,3.4531750750423886,1.2587628922668066,False
lcp,hand,t0601,309,5008,1.0,False,1.2646807964912987,plagioclase,2.523689177862095,1.2590083813707962,False
lcp,hand,t0601,137,97,1.0,False,0.8145572334115353,plagioclase,2.076487399539626,1.2619301661280908,False
lcp,hand,t0601,60,379,1.0,False,0.5608196299432439,plagioclase,1.8237946211827891,1.2629749912395454,False
lcp,hand,t0507,10,189,1.0,False,2.5794946056036014,plagioclase,3.843558769458047,1.2640641638544454,False
lcp,hand,t0578,4,23,1.0,False,1.0997159107447116,plagioclase,2.3659019630664835,1.2661860523217718,False
lcp,hand,t0504,54,1103,1.0,False,1.3867533996667283,plagioclase,2.656423040813326,1.2696696411465975,False
lcp,hand,t0436,116,432,1.0,False,0.6974808771902155,plagioclase,1.969809212691779,1.2723283355015635,False
lcp,hand,t0599,48,228,1.0,False,1.09269465098799,plagioclase,2.3708596501725245,1.2781649991845345,False
lcp,hand,t0435,167,30,1.0,False,1.235731374466254,plagioclase,2.517111512395565,1.281380137929311,False
lcp,hand,t0602,163,1190,1.0,False,1.5590650378228443,plagioclase,2.842194800959034,1.2831297631361895,False
alteration,tag,t1087,2087200649,467,1.0,False,2.012896083698586,olivine,3.2962631247557925,1.2833670410572067,False
alteration,tag,t1087,216408573,27,1.0,False,2.7076008179146154,olivine,3.992324933435617,1.2847241155210014,False
lcp,hand,t0580,2,1229,1.0,False,2.565559292613945,bland,3.8508571275443617,1.2852978349304167,False
lcp,hand,t0674,240,43,1.0,False,1.4228012646608623,plagioclase,2.7102213380944846,1.2874200734336223,False
lcp,hand,t0601,143,45,1.0,False,1.151864237703872,plagioclase,2.439747394265232,1.2878831565613602,False
lcp,hand,t0504,80,74,1.0,False,1.4316057006242469,plagioclase,2.7199988121603274,1.2883931115360805,False
alteration,confirmed,t1086,4197136776,2,1.0,True,4.431806976578837,olivine,5.720283708979169,1.2884767324003317,False
lcp,hand,t0599,101,195,1.0,False,1.149756851251685,plagioclase,2.4383707184163317,1.2886138671646468,False
lcp,hand,t0599,126,460,1.0,False,1.9064097549690897,plagioclase,3.196809341167379,1.290399586198289,False
lcp,hand,t0363,84,139,1.0,False,2.901298401444622,bland,4.192294113964115,1.2909957125194929,False
bland,reassigned,t1248,144913397,158,1.0,False,1.4990199497681047,junk,2.7901504475965546,1.29113049782845,False
lcp,hand,t0599,283,462,1.0,False,1.3478856712439495,plagioclase,2.640313611245799,1.2924279400018497,False
lcp,hand,t0531,205,89,1.0,False,1.5775618430233596,plagioclase,2.8741960776506867,1.2966342346273272,False
lcp,hand,t0508,24,312,1.0,False,1.3124274929393351,plagioclase,2.6100547017843723,1.2976272088450371,False
lcp,hand,t0670,36,203,1.0,False,0.4859182744404508,plagioclase,1.7846267980450292,1.2987085236045783,False
lcp,hand,t0598,173,599,1.0,False,1.8100674442186875,plagioclase,3.114262276450751,1.3041948322320633,False
lcp,hand,t0597,46,155,1.0,False,1.479925584558333,plagioclase,2.7864671966634567,1.3065416121051237,False
bland,reassigned,t1162,4217610859,162,1.0,False,1.8596520897238134,junk,3.1701420709823247,1.3104899812585113,False
lcp,hand,t0525,146,62,1.0,False,0.6273526061747495,plagioclase,1.9407024834485311,1.3133498772737817,False
lcp,hand,t0601,226,279,1.0,False,0.8021770638111876,plagioclase,2.117702124856824,1.3155250610456364,False
lcp,hand,t0507,68,350,1.0,False,1.5033589151435565,plagioclase,2.8189104803121015,1.315551565168545,False
alteration,tag,t1086,3887062361,5117,1.0,False,2.3166239767418815,olivine,3.632616384403109,1.3159924076612275,False
lcp,hand,t0600,55,104,1.0,False,1.300176068809414,plagioclase,2.6163295262932937,1.3161534574838798,False
lcp,hand,t0600,41,282,1.0,False,1.2131142681947003,plagioclase,2.532503890765512,1.319389622570812,False
lcp,hand,t0508,14,100,1.0,False,0.8371154416679892,plagioclase,2.157387489793088,1.3202720481250987,False
lcp,hand,t0597,58,699,1.0,False,1.5187080835630438,plagioclase,2.8390363216664602,1.3203282381034165,False
lcp,hand,t0597,125,102,1.0,False,1.5509586404076756,plagioclase,2.8735369988083446,1.322578358400669,False
lcp,hand,t0434,128,332,1.0,False,1.007168942455595,plagioclase,2.330577311352676,1.323408368897081,False
lcp,hand,t0597,30,3982,1.0,False,1.3825905784083294,plagioclase,2.707559488461713,1.3249689100533837,False
lcp,hand,t0600,136,307,1.0,False,2.154277380894816,plagioclase,3.4854363206080077,1.3311589397131915,False
bland,reassigned,t1371,208231525,302,1.0,False,2.7526259298149984,lcp,4.083834547827134,1.3312086180121359,False
lcp,hand,t0504,98,363,1.0,False,1.0516639319163457,plagioclase,2.3916757494664562,1.3400118175501106,False
lcp,hand,t0436,105,964,1.0,False,1.557280909545783,plagioclase,2.8997457736627457,1.3424648641169628,False
lcp,hand,t0504,82,157,1.0,False,1.2030773132968788,plagioclase,2.5462537587604746,1.3431764454635957,False
lcp,hand,t0364,65,28,1.0,False,1.2965856218106184,plagioclase,2.6401712116099008,1.3435855897992823,False
lcp,hand,t0602,305,262,1.0,False,1.8401693194451256,plagioclase,3.1854090501459487,1.345239730700823,False
lcp,hand,t0599,306,54,1.0,False,1.298597357395777,plagioclase,2.645080990349813,1.346483632954036,False
alteration,tag,t1090,2745358050,3637,1.0,False,1.3573407144971732,olivine,2.7086385335337746,1.3512978190366014,False
lcp,hand,t0504,50,765,1.0,False,1.9267943359848962,plagioclase,3.2786541916064804,1.3518598556215842,False
lcp,hand,t0507,6,240,1.0,False,2.4096904033606443,plagioclase,3.7617027944335204,1.352012391072876,False
lcp,hand,t0599,269,264,1.0,False,1.7329492214695268,plagioclase,3.088481546010506,1.3555323245409792,False
lcp,hand,t0673,200,171,1.0,False,1.7550298793224344,plagioclase,3.1111220828348687,1.3560922035124343,False
lcp,hand,t0435,281,228,1.0,False,1.5914919630341726,plagioclase,2.9487681969478667,1.3572762339136941,False
lcp,hand,t0599,90,57,1.0,False,0.831040383689788,plagioclase,2.1904155574044752,1.359375173714687,False
lcp,hand,t0601,310,136,1.0,False,2.3426847505871087,plagioclase,3.7075189237874584,1.3648341732003497,False
lcp,hand,t0531,248,269,1.0,False,0.9921331002322558,plagioclase,2.357315141673728,1.3651820414414724,False
bland,reassigned,t1248,1382895520,25,1.0,False,1.6655435282631306,junk,3.0400321748389296,1.374488646575799,False
bland,reassigned,t1248,174022479,58,0.5,False,1.6957260821924958,junk,3.071519699899917,1.3757936177074213,False
lcp,hand,t0598,172,119,1.0,False,1.1040947999678632,plagioclase,2.481198928280459,1.377104128312596,False
alteration,tag,t1086,287956219,292,1.0,False,0.6637120235152257,olivine,2.041140217000757,1.3774281934855312,False
junk,tag,t1090,605115814,2144,1.0,False,13.405319726686598,bland,14.785691093405815,1.380371366719217,False
lcp,confirmed,t1249,131041980,32,1.0,False,3.5628828670747494,bland,4.947087295405143,1.3842044283303934,False
lcp,hand,t0599,294,381,1.0,False,1.244097539285656,plagioclase,2.637307656206282,1.3932101169206261,False
lcp,hand,t0433,261,9,1.0,True,2.2834654194257493,plagioclase,3.6800001806330718,1.3965347612073225,False
lcp,hand,t0437,38,295,1.0,False,1.929066574956294,plagioclase,3.327341954744029,1.3982753797877348,False
alteration,tag,t1090,4128919382,4697,1.0,False,1.3609225931341928,olivine,2.7599507296329935,1.3990281364988006,False
lcp,hand,t0525,271,97,1.0,False,0.8302122083049397,plagioclase,2.229572805003695,1.3993605966987552,False
lcp,hand,t0363,10,44,1.0,False,0.879572809442069,plagioclase,2.281085170654469,1.4015123612123999,False
bland,reassigned,t1248,917956117,76,1.0,False,1.6581664752021643,junk,3.060051728054891,1.4018852528527268,False
lcp,hand,t0599,265,175,1.0,False,1.5305317016133368,plagioclase,2.9335754174375444,1.4030437158242075,False
bland,reassigned,t1248,1709955981,73,1.0,False,1.4876787699949674,junk,2.8909649289789576,1.4032861589839902,False
lcp,hand,t0599,199,354,1.0,False,1.6715726507862356,plagioclase,3.086433291679135,1.4148606408928994,False
lcp,hand,t0670,91,42,1.0,False,1.6430701939624262,plagioclase,3.061008401394849,1.417938207432423,False
lcp,hand,t0526,249,62,1.0,False,1.9307368515876355,plagioclase,3.349159208559009,1.4184223569713734,False
lcp,hand,t0437,36,1036,1.0,False,1.5365890069152295,plagioclase,2.9561726889260904,1.419583682010861,False
lcp,hand,t0602,206,271,1.0,False,2.0955059468527377,plagioclase,3.516058206945137,1.4205522600923994,False
lcp,hand,t0601,62,213,1.0,False,1.4395228466509842,plagioclase,2.8607361459885943,1.42121329933761,False
lcp,hand,t0505,28,56,1.0,False,2.335838513317852,plagioclase,3.768794698512159,1.432956185194307,False
lcp,hand,t0505,30,53,1.0,False,1.4281639277940117,plagioclase,2.8613784571884873,1.4332145293944756,False
lcp,hand,t0674,115,33,1.0,False,2.100045887428492,plagioclase,3.533372784961565,1.4333268975330729,False
bland,reassigned,t1248,1277193391,170,1.0,False,1.3876579231591797,junk,2.8359316685523965,1.4482737453932168,False
lcp,hand,t0599,207,146,1.0,False,2.6804165644220026,plagioclase,4.134701185689293,1.4542846212672904,False
lcp,hand,t0507,70,100,1.0,False,1.0343485178306246,plagioclase,2.490336292988045,1.4559877751574204,False
alteration,confirmed,t1087,3446503742,23,1.0,False,5.215845310081922,olivine,6.6727708261011145,1.4569255160191927,False
alteration,tag,t1087,3446503742,33,1.0,False,2.4706009871635466,olivine,3.9323943028751365,1.4617933157115899,False
bland,reassigned,t1445,266849587,669283,1.0,False,2.946480801282877,lcp,4.411601082563503,1.4651202812806257,False
bland,reassigned,t1248,1747235821,364,1.0,False,1.5711865475082523,junk,3.064757254003996,1.4935707064957435,False
junk,tag,t1249,2893726471,1306,1.0,False,1.8422373708935103,bland,3.3385927258734482,1.496355354979938,False
alteration,tag,t1086,3034861844,905,1.0,False,2.136441357124479,olivine,3.6339113484776577,1.4974699913531788,False
bland,reassigned,t1248,534177937,58,0.5,False,1.5073790627693706,junk,3.0207135710603636,1.513334508290993,False
junk,tag,t1085,1419141162,13,1.0,False,2.319624448947825,bland,3.8483218380866915,1.5286973891388667,False
junk,tag,t1162,233637293,7065,1.0,False,4.035314425459595,bland,5.571057221812041,1.5357427963524461,False
bland,reassigned,t1371,4011621162,202,1.0,False,2.173054486253145,junk,3.7095432282070853,1.5364887419539404,False
alteration,tag,t1086,937358676,2463,1.0,False,1.971843768340534,olivine,3.5119693152875673,1.5401255469470332,False
bland,reassigned,t1248,2365938248,75,0.75,False,2.246180754008627,junk,3.786346888010946,1.5401661340023192,False
alteration,tag,t1086,3816151731,535,1.0,False,0.761675125519966,olivine,2.308613802648672,1.5469386771287064,False
junk,tag,t1085,1551270862,55,1.0,False,1.8360201930129159,bland,3.3834122907359134,1.5473920977229976,False
alteration,tag,t1086,3943353860,4707,1.0,False,2.1624181050578444,olivine,3.710775225648843,1.5483571205909987,False
lcp,hand,t0603,29,130,1.0,False,8.537736462515939e-07,plagioclase,1.5519367217077795,1.5519358679341333,False
alteration,tag,t1090,627216735,1328,1.0,False,1.5646698427320358,hcp,3.127666163610529,1.5629963208784934,False
alteration,confirmed,t1087,634579717,5,1.0,True,3.9314481292985772,olivine,5.4971627943086405,1.5657146650100633,False
alteration,tag,t1086,4138606716,35,1.0,False,0.5379528717028154,olivine,2.129766168235649,1.5918132965328335,False
alteration,tag,t1087,3403596292,2027,1.0,False,3.930813594145962,olivine,5.526014964154012,1.5952013700080498,False
junk,tag,t1176,1896313741,46,1.0,False,6.450381362896995,bland,8.05375470169236,1.6033733387953655,False
bland,reassigned,t1371,1993182822,266,1.0,False,2.3647186527332593,junk,3.970123629369618,1.6054049766363585,False
junk,tag,t1160,3947032379,31,1.0,False,10.726959163896295,bland,12.337096575265987,1.610137411369692,False
alteration,tag,t1087,922839348,26,1.0,False,2.3905997419518767,olivine,4.004452963600172,1.613853221648295,False
alteration,tag,t1090,3855927273,43,1.0,False,1.3821491195142857,plagioclase,2.998110231034539,1.6159611115202535,False
junk,tag,t1160,1460587338,25,1.0,False,12.531350088394609,bland,14.16048211439959,1.6291320260049815,False
bland,reassigned,t1443,2241649097,427823,1.0,False,2.614841830151999,junk,4.262569273051659,1.6477274428996598,False
alteration,tag,t1086,2764871231,6331,1.0,False,3.5888056454827777,olivine,5.239083058247283,1.6502774127645057,False
bland,reassigned,t1248,2235910790,1,1.0,True,2.1979562094329923,junk,3.868499580121018,1.6705433706880255,False
alteration,tag,t1087,2178132473,8623,1.0,False,2.641231355368075,olivine,4.317831400328399,1.676600044960324,False
alteration,tag,t1087,3811057088,26,1.0,False,2.6058917962670645,olivine,4.291163449561221,1.6852716532941567,False
junk,tag,t1232,2458838994,51,1.0,False,13.924288037996082,bland,15.620664185591666,1.6963761475955845,False
bland,reassigned,t1104,143478302,7568,1.0,False,1.8108710243168276,junk,3.5149900541824715,1.704119029865644,False
alteration,tag,t1086,2955445046,91,1.0,False,1.5303676687761696,olivine,3.251511356645677,1.7211436878695072,False
alteration,tag,t1087,328075037,179,1.0,False,2.91441384376079,olivine,4.643743859581719,1.7293300158209295,False
alteration,confirmed,t1086,321094986,55,1.0,False,3.251683400802507,olivine,4.992084263161655,1.7404008623591483,False
alteration,tag,t1086,694052940,91,1.0,False,0.5637477483879392,olivine,2.3133850057014467,1.7496372573135075,False
alteration,tag,t1086,1549730320,1221,1.0,False,0.5773349173817934,olivine,2.331533783064657,1.7541988656828635,False
bland,reassigned,t1248,1303573237,127,1.0,False,1.2536022710061963,junk,3.017089501548514,1.763487230542318,False
alteration,tag,t1086,3168026938,112,1.0,False,0.9553267946092914,olivine,2.723400510395004,1.7680737157857125,False
bland,reassigned,t1248,984817867,10,1.0,False,1.4633110384219785,junk,3.23426847319455,1.7709574347725714,False
bland,reassigned,t1248,2564199727,516,0.5,False,1.1880454258463826,junk,2.9746415091464513,1.7865960833000687,False
alteration,tag,t1086,3911533454,8,1.0,True,0.6454862908564512,olivine,2.432679205094321,1.7871929142378697,False
alteration,tag,t1090,1389556716,19,1.0,False,1.401006605326079,olivine,3.18951260098406,1.788505995657981,False
alteration,tag,t1087,4152517084,13,1.0,False,1.654332790261001,olivine,3.44290814470861,1.788575354447609,False
alteration,tag,t1087,3401113200,19,1.0,False,1.512100974006605,olivine,3.320891149652741,1.808790175646136,False
alteration,tag,t1087,2529162683,72,1.0,False,0.6316441795233165,olivine,2.4452571565453893,1.8136129770220728,False
alteration,tag,t1086,2435696244,574,1.0,False,2.414536797204912,olivine,4.248083649351869,1.8335468521469576,False
bland,reassigned,t1443,3340605801,759365,1.0,False,2.437793925078031,junk,4.2794730690080165,1.8416791439299853,False
junk,tag,t1232,3383262280,299,1.0,False,19.38016620398151,bland,21.22671581413951,1.8465496101580001,False
junk,tag,t1393,3314880737,24,1.0,False,15.883585994416274,bland,17.762856207342963,1.8792702129266896,False
junk,tag,t1393,3067881321,23,1.0,False,18.68458207897124,bland,20.5814216137974,1.8968395348261602,False
bland,reassigned,t1248,1116501308,25,0.75,False,1.9067821498495698,junk,3.808126448302756,1.901344298453186,False
junk,tag,t1249,3679361646,38,1.0,False,5.356022889462231,bland,7.2668552293202,1.9108323398579685,False
junk,tag,t1232,1330402162,13,1.0,False,22.045295604089652,bland,23.97071923613589,1.9254236320462361,False
junk,tag,t1105,969224574,65,1.0,False,2.0473801049793767,bland,3.9968159378354904,1.9494358328561137,False
junk,tag,t1249,1143786976,17,1.0,False,5.465362103700911,bland,7.427813771108839,1.9624516674079278,False
junk,tag,t1249,3901957044,2608,1.0,False,5.320905974786892,bland,7.301560264876295,1.9806542900894035,False
junk,tag,t1232,3997442996,14,1.0,False,33.30920590850826,bland,35.30204260106121,1.9928366925529488,False
junk,tag,t1249,922567095,10,1.0,False,5.25545888875102,bland,7.252677339026491,1.9972184502754704,False
alteration,confirmed,t1087,1328516991,10,1.0,False,1.4231803950709263,olivine,3.443023911083533,2.0198435160126067,False
bland,reassigned,t1248,1919000743,202,0.75,False,1.4713391519361656,junk,3.497124333035772,2.0257851810996064,False
junk,tag,t1249,1462285546,17,1.0,False,6.074735395587073,bland,8.121440475582215,2.0467050799951423,False
junk,tag,t1249,2369430938,16,1.0,False,4.822847330034271,bland,6.895977730956261,2.0731304009219897,False
bland,reassigned,t1248,1790942632,10,1.0,False,1.0000617547715662,junk,3.081518801185977,2.081457046414411,False
alteration,tag,t1086,3275963604,211,1.0,False,0.7205143678049679,olivine,2.815649220857724,2.0951348530527563,False
alteration,tag,t1086,51662317,676,1.0,False,0.7053776095762591,olivine,2.8007180975499004,2.0953404879736413,False
junk,tag,t1105,176341728,11,1.0,False,0.8013142814389772,bland,2.9287263014212965,2.1274120199823194,False
junk,tag,t1249,1129014591,24,1.0,False,5.113712382223595,bland,7.2790124077365865,2.165300025512992,False
junk,tag,t1105,363421946,281,1.0,False,0.7826539923631162,bland,2.959503315923625,2.176849323560509,False
junk,tag,t1249,2599751609,24,1.0,False,8.842481584527834,bland,11.04205249288863,2.199570908360796,False
bland,reassigned,t1248,703908564,79,1.0,False,1.2603544859027676,junk,3.4649194077048153,2.2045649218020476,False
junk,tag,t1105,3584899637,310,1.0,False,1.3431546087410344,bland,3.554233847681659,2.2110792389406244,False
junk,tag,t1249,474691833,16,1.0,False,9.467877229388154,bland,11.703594645572087,2.235717416183933,False
bland,reassigned,t1248,2368889888,168,1.0,False,1.111800271042613,junk,3.361363607257264,2.249563336214651,False
junk,tag,t1105,1721319316,677,1.0,False,1.0760696126397291,bland,3.395972863541836,2.3199032509021067,False
bland,reassigned,t1248,3173758528,18,1.0,False,0.48537151336447193,junk,2.8191464699750957,2.3337749566106236,False
alteration,tag,t1086,1398976785,360,1.0,False,8.537736462515939e-07,olivine,2.3375920358170634,2.337591182043417,False
junk,tag,t1105,891695702,30,1.0,False,1.3934686271085568,bland,3.735095399157784,2.341626772049227,False
junk,tag,t1105,844243361,52,1.0,False,1.7641324019209126,bland,4.11256825879186,2.348435856870948,False
junk,tag,t1105,1626175047,23762,1.0,False,0.8862730311045866,bland,3.27040216023906,2.3841291291344735,False
junk,tag,t1105,1009591458,1497,1.0,False,0.8848655463589118,bland,3.2871816798073334,2.4023161334484215,False
